t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,t:line,to:line,t:wins,t:losses,to:wins,to:losses,t:matchup wins,t:matchup losses,t:period scores,to:period scores,H
28,29,FLA,WIN,2,1,6,4,100,-110,10,17,17,11,0,0,"[2, 1, 3]","[2, 1, 1]",True
29,28,WIN,FLA,1,2,4,6,-110,100,17,11,10,17,0,0,"[2, 1, 1]","[2, 1, 3]",False
29,29,STL,DAL,1,1,3,0,-151,141,18,10,16,12,1,0,"[1, 0, 2]","[0, 0, 0]",True
29,29,DAL,STL,1,1,0,3,141,-151,16,12,18,10,0,1,"[0, 0, 0]","[1, 0, 2]",False
29,29,VAN,PHI,1,0,1,4,-119,109,14,14,10,18,1,0,"[0, 1, 0]","[1, 2, 1]",True
29,29,PHI,VAN,0,1,4,1,109,-119,10,18,14,14,0,1,"[1, 2, 1]","[0, 1, 0]",False
30,27,LA,OTT,1,0,4,3,-180,168,18,11,9,17,1,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",True
27,30,OTT,LA,0,1,3,4,168,-180,9,17,18,11,0,1,"[1, 1, 1, 0]","[1, 1, 1, 1]",False
27,27,SJ,CAR,2,1,5,4,-125,115,14,12,11,15,0,0,"[0, 2, 2, 1]","[3, 1, 0, 0]",True
27,27,CAR,SJ,1,2,4,5,115,-125,11,15,14,12,0,0,"[3, 1, 0, 0]","[0, 2, 2, 1]",False
28,29,NJ,CLB,2,2,3,5,115,-125,16,11,17,11,1,0,"[2, 1, 0]","[0, 3, 2]",True
29,28,CLB,NJ,2,2,5,3,-125,115,17,11,16,11,0,1,"[0, 3, 2]","[2, 1, 0]",False
30,28,WAS,NYR,1,2,4,2,-135,125,17,12,15,12,0,0,"[1, 1, 2]","[0, 1, 1]",True
28,30,NYR,WAS,2,1,2,4,125,-135,15,12,17,12,0,0,"[0, 1, 1]","[1, 1, 2]",False
29,28,NAS,VEG,2,2,3,4,-160,150,18,10,17,10,0,0,"[0, 1, 2, 0, 0]","[1, 1, 1, 0, 1]",True
28,29,VEG,NAS,2,2,4,3,150,-160,17,10,18,10,0,0,"[1, 1, 1, 0, 1]","[0, 1, 2, 0, 0]",False
29,29,CHI,BUF,1,2,3,2,-195,180,12,16,7,21,0,0,"[0, 1, 1, 1]","[1, 1, 0, 0]",True
29,29,BUF,CHI,2,1,2,3,180,-195,7,21,12,16,0,0,"[1, 1, 0, 0]","[0, 1, 1, 1]",False
30,28,ANA,MIN,1,2,2,3,108,-118,12,17,13,14,0,0,"[1, 0, 1, 0]","[0, 2, 0, 1]",True
28,30,MIN,ANA,2,1,3,2,-118,108,13,14,12,17,0,0,"[0, 2, 0, 1]","[1, 0, 1, 0]",False
29,30,DET,STL,3,1,1,6,135,-145,11,17,19,10,0,0,"[0, 0, 1]","[1, 3, 2]",True
30,29,STL,DET,1,3,6,1,-145,135,19,10,11,17,0,0,"[1, 3, 2]","[0, 0, 1]",False
27,29,BOS,NYI,1,1,3,1,-150,140,13,13,16,12,0,0,"[0, 1, 2]","[0, 0, 1]",True
29,27,NYI,BOS,1,1,1,3,140,-150,16,12,13,13,0,0,"[0, 0, 1]","[0, 1, 2]",False
31,29,MON,EDM,1,2,2,6,-150,140,13,17,11,17,0,0,"[0, 1, 1]","[2, 2, 2]",True
29,31,EDM,MON,2,1,6,2,140,-150,11,17,13,17,0,0,"[2, 2, 2]","[0, 1, 1]",False
29,30,TB,WIN,1,1,4,3,-168,158,20,8,17,12,0,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",True
30,29,WIN,TB,1,1,3,4,158,-168,17,12,20,8,0,0,"[1, 1, 1, 0]","[1, 1, 1, 1]",False
29,28,FLA,COL,1,1,3,7,-140,130,11,17,12,15,0,0,"[1, 1, 1]","[1, 2, 4]",True
28,29,COL,FLA,1,1,7,3,130,-140,12,15,11,17,0,0,"[1, 2, 4]","[1, 1, 1]",False
29,29,NYR,NJ,0,0,5,2,-150,140,15,13,16,12,0,1,"[1, 2, 2]","[0, 1, 1]",True
29,29,NJ,NYR,0,0,2,5,140,-150,16,12,15,13,1,0,"[0, 1, 1]","[1, 2, 2]",False
31,30,PIT,TOR,1,2,3,4,-120,110,16,14,18,11,0,0,"[0, 2, 1]","[3, 1, 0]",True
30,31,TOR,PIT,2,1,4,3,110,-120,18,11,16,14,0,0,"[3, 1, 0]","[0, 2, 1]",False
30,32,CLB,ARI,0,1,1,0,-190,175,18,11,7,24,0,0,"[1, 0, 0]","[0, 0, 0]",True
32,30,ARI,CLB,1,0,0,1,175,-190,7,24,18,11,0,0,"[0, 0, 0]","[1, 0, 0]",False
30,29,DAL,VEG,1,0,3,5,-170,160,16,13,18,10,1,1,"[1, 1, 1]","[1, 3, 1]",True
29,30,VEG,DAL,0,1,5,3,160,-170,18,10,16,13,1,1,"[1, 3, 1]","[1, 1, 1]",False
28,28,SJ,OTT,1,1,5,0,-160,150,15,12,9,18,0,0,"[1, 2, 2]","[0, 0, 0]",True
28,28,OTT,SJ,1,1,0,5,150,-160,9,18,15,12,0,0,"[0, 0, 0]","[1, 2, 2]",False
30,30,CAL,VAN,1,1,4,2,-170,160,15,14,14,15,1,1,"[1, 0, 3]","[1, 1, 0]",True
30,30,VAN,CAL,1,1,2,4,160,-170,14,15,15,14,1,1,"[1, 1, 0]","[1, 0, 3]",False
31,28,LA,CAR,1,1,3,2,-140,130,19,11,11,16,0,0,"[0, 2, 0, 1]","[0, 0, 2, 0]",True
28,31,CAR,LA,1,1,2,3,130,-140,11,16,19,11,0,0,"[0, 0, 2, 0]","[0, 2, 0, 1]",False
30,33,CHI,ARI,1,0,3,1,-250,230,13,16,7,25,1,0,"[0, 0, 3]","[0, 0, 1]",True
33,30,ARI,CHI,0,1,1,3,230,-250,7,25,13,16,0,1,"[0, 0, 1]","[0, 0, 3]",False
31,30,STL,BUF,0,1,3,2,-180,168,20,10,7,22,0,0,"[1, 1, 0, 1]","[0, 0, 2, 0]",True
30,31,BUF,STL,1,0,2,3,168,-180,7,22,20,10,0,0,"[0, 0, 2, 0]","[1, 1, 0, 1]",False
31,30,TOR,EDM,0,0,1,0,-154,144,19,11,12,17,1,0,"[1, 0, 0]","[0, 0, 0]",True
30,31,EDM,TOR,0,0,0,1,144,-154,12,17,19,11,0,1,"[0, 0, 0]","[1, 0, 0]",False
29,29,SJ,MIN,0,1,3,4,-130,120,16,12,14,14,0,0,"[0, 1, 2, 0]","[2, 1, 0, 1]",True
29,29,MIN,SJ,1,0,4,3,120,-130,14,14,16,12,0,0,"[2, 1, 0, 1]","[0, 1, 2, 0]",False
30,31,NYI,WAS,1,2,3,1,-120,109,16,13,18,12,0,1,"[1, 2, 0]","[0, 0, 1]",True
31,30,WAS,NYI,2,1,1,3,109,-120,18,12,16,13,1,0,"[0, 0, 1]","[1, 2, 0]",False
30,31,NYR,DAL,1,1,1,2,-120,100,16,13,16,14,0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 1]",True
31,30,DAL,NYR,1,1,2,1,100,-120,16,14,16,13,0,0,"[0, 1, 0, 0, 1]","[0, 0, 1, 0, 0]",False
32,29,PIT,COL,1,1,1,2,-220,180,16,15,13,15,0,0,"[0, 0, 1]","[0, 0, 2]",True
29,32,COL,PIT,1,1,2,1,180,-220,13,15,16,15,0,0,"[0, 0, 2]","[0, 0, 1]",False
30,30,DET,FLA,1,1,1,2,-120,110,11,18,11,18,1,0,"[1, 0, 0, 0]","[0, 0, 1, 1]",True
30,30,FLA,DET,1,1,2,1,110,-120,11,18,11,18,0,1,"[0, 0, 1, 1]","[1, 0, 0, 0]",False
31,31,WIN,VAN,1,1,5,1,-190,171,17,13,14,16,1,0,"[1, 2, 2]","[1, 0, 0]",True
31,31,VAN,WIN,1,1,1,5,171,-190,14,16,17,13,0,1,"[1, 0, 0]","[1, 2, 2]",False
31,29,ANA,CAR,2,1,3,2,-115,104,12,18,11,17,1,0,"[1, 1, 1]","[1, 0, 1]",True
29,31,CAR,ANA,1,2,2,3,104,-115,11,17,12,18,0,1,"[1, 0, 1]","[1, 1, 1]",False
31,29,BUF,OTT,1,2,3,2,-110,100,7,23,9,19,0,0,"[0, 3, 0]","[0, 0, 2]",True
29,31,OTT,BUF,2,1,2,3,100,-110,9,19,7,23,0,0,"[0, 0, 2]","[0, 3, 0]",False
30,32,NJ,LA,2,2,5,1,105,-115,16,13,20,11,0,0,"[2, 2, 1]","[0, 0, 1]",True
32,30,LA,NJ,2,2,1,5,-115,105,20,11,16,13,0,0,"[0, 0, 1]","[2, 2, 1]",False
30,32,PHI,TOR,4,1,4,2,-119,109,11,18,20,11,1,0,"[1, 0, 3]","[1, 1, 0]",True
32,30,TOR,PHI,1,4,2,4,109,-119,20,11,11,18,0,1,"[1, 1, 0]","[1, 0, 3]",False
32,30,WAS,COL,0,0,5,2,-200,185,18,13,14,15,0,1,"[1, 1, 3]","[0, 1, 1]",True
30,32,COL,WAS,0,0,2,5,185,-200,14,15,18,13,1,0,"[0, 1, 1]","[1, 1, 3]",False
31,31,CLB,EDM,2,1,2,7,-179,167,19,11,12,18,0,0,"[0, 0, 2]","[1, 4, 2]",True
31,31,EDM,CLB,1,2,7,2,167,-179,12,18,19,11,0,0,"[1, 4, 2]","[0, 0, 2]",False
32,30,STL,TB,1,2,0,3,110,-120,21,10,21,8,0,1,"[0, 0, 0]","[1, 0, 2]",True
30,32,TB,STL,2,1,3,0,-120,110,21,8,21,10,1,0,"[1, 0, 2]","[0, 0, 0]",False
30,31,MIN,CAL,1,2,2,1,-120,110,15,14,16,14,1,0,"[1, 0, 0, 0, 1]","[0, 1, 0, 0, 0]",True
31,30,CAL,MIN,2,1,1,2,110,-120,16,14,15,14,0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 1]",False
31,31,CHI,FLA,1,0,3,2,-190,175,14,16,12,18,1,0,"[1, 0, 1, 1]","[0, 1, 1, 0]",True
31,31,FLA,CHI,0,1,2,3,175,-190,12,18,14,16,0,1,"[0, 1, 1, 0]","[1, 0, 1, 1]",False
30,30,VEG,CAR,2,0,2,3,-154,144,19,10,11,18,0,0,"[0, 2, 0, 0, 0]","[1, 1, 0, 0, 1]",True
30,30,CAR,VEG,0,2,3,2,144,-154,11,18,19,10,0,0,"[1, 1, 0, 0, 1]","[0, 2, 0, 0, 0]",False
30,31,OTT,NYR,0,1,3,2,-102,-108,9,20,16,14,0,1,"[1, 1, 1]","[0, 1, 1]",True
31,30,NYR,OTT,1,0,2,3,-108,-102,16,14,9,20,1,0,"[0, 1, 1]","[1, 1, 1]",False
31,32,NYI,DAL,1,1,2,5,-120,110,17,13,17,14,0,1,"[0, 0, 2]","[2, 2, 1]",True
32,31,DAL,NYI,1,1,5,2,110,-120,17,14,17,13,1,0,"[2, 2, 1]","[0, 0, 2]",False
31,28,DET,BOS,1,3,2,3,125,-135,11,19,14,13,0,0,"[0, 1, 1, 0]","[0, 0, 2, 1]",True
28,31,BOS,DET,3,1,3,2,-135,125,14,13,11,19,0,0,"[0, 0, 2, 1]","[0, 1, 1, 0]",False
32,30,VAN,NAS,1,4,1,7,123,-133,14,17,18,11,1,0,"[0, 1, 0]","[2, 2, 3]",True
30,32,NAS,VAN,4,1,7,1,-133,123,18,11,14,17,0,1,"[2, 2, 3]","[0, 1, 0]",False
29,33,BOS,WAS,0,1,3,5,-130,120,15,13,19,13,0,1,"[0, 1, 2]","[1, 1, 3]",True
33,29,WAS,BOS,1,0,5,3,120,-130,19,13,15,13,1,0,"[1, 1, 3]","[0, 1, 2]",False
31,32,PHI,BUF,1,1,2,1,-168,158,12,18,8,23,0,0,"[1, 1, 0]","[1, 0, 0]",True
32,31,BUF,PHI,1,1,1,2,158,-168,8,23,12,18,0,0,"[1, 0, 0]","[1, 1, 0]",False
32,32,CLB,NYI,1,0,6,4,-160,150,19,12,17,14,1,0,"[3, 2, 1]","[0, 3, 1]",True
32,32,NYI,CLB,0,1,4,6,150,-160,17,14,19,12,0,1,"[0, 3, 1]","[3, 2, 1]",False
32,31,MON,NJ,4,1,2,1,-170,160,13,18,17,13,0,0,"[1, 0, 0, 1]","[1, 0, 0, 0]",True
31,32,NJ,MON,1,4,1,2,160,-170,17,13,13,18,0,0,"[1, 0, 0, 0]","[1, 0, 0, 1]",False
33,32,STL,ANA,1,2,1,3,-146,136,21,11,13,18,0,1,"[0, 0, 1]","[0, 1, 2]",True
32,33,ANA,STL,2,1,3,1,136,-146,13,18,21,11,1,0,"[0, 1, 2]","[0, 0, 1]",False
31,33,MIN,TOR,1,1,2,0,-122,112,16,14,20,12,0,1,"[1, 0, 1]","[0, 0, 0]",True
33,31,TOR,MIN,1,1,0,2,112,-122,20,12,16,14,1,0,"[0, 0, 0]","[1, 0, 1]",False
32,32,WIN,CHI,2,1,1,5,-125,115,18,13,15,16,0,0,"[0, 0, 1]","[3, 1, 1]",True
32,32,CHI,WIN,1,2,5,1,115,-125,15,16,18,13,0,0,"[3, 1, 1]","[0, 0, 1]",False
31,32,COL,FLA,1,1,2,1,-107,-103,14,16,12,19,1,0,"[0, 1, 1]","[0, 1, 0]",True
32,31,FLA,COL,1,1,1,2,-103,-107,12,19,14,16,0,1,"[0, 1, 0]","[0, 1, 1]",False
32,30,CAL,SJ,1,3,2,3,-121,111,16,15,16,13,0,0,"[1, 0, 1]","[1, 1, 1]",True
30,32,SJ,CAL,3,1,3,2,111,-121,16,13,16,15,0,0,"[1, 1, 1]","[1, 0, 1]",False
32,31,EDM,NAS,1,0,0,4,-120,110,13,18,19,11,0,0,"[0, 0, 0]","[0, 4, 0]",True
31,32,NAS,EDM,0,1,4,0,110,-120,19,11,13,18,0,0,"[0, 4, 0]","[0, 0, 0]",False
34,31,ARI,TB,3,1,1,4,167,-179,7,26,22,8,0,0,"[0, 1, 0]","[2, 1, 1]",True
31,34,TB,ARI,1,3,4,1,-179,167,22,8,7,26,0,0,"[2, 1, 1]","[0, 1, 0]",False
31,33,VEG,PIT,1,2,2,1,-104,-106,19,11,16,16,0,0,"[1, 0, 1]","[1, 0, 0]",True
33,31,PIT,VEG,2,1,1,2,-106,-104,16,16,19,11,0,0,"[1, 0, 0]","[1, 0, 1]",False
33,31,BUF,CAR,0,2,4,5,155,-165,8,24,12,18,0,1,"[0, 1, 3, 0]","[0, 1, 3, 1]",True
31,33,CAR,BUF,2,0,5,4,-165,155,12,18,8,24,1,0,"[0, 1, 3, 1]","[0, 1, 3, 0]",False
32,33,NJ,DAL,0,1,5,2,145,-155,17,14,18,14,0,0,"[2, 1, 2]","[1, 1, 0]",True
33,32,DAL,NJ,1,0,2,5,-155,145,18,14,17,14,0,0,"[1, 1, 0]","[2, 1, 2]",False
32,33,NYR,LA,1,2,4,2,-106,-104,16,15,20,12,0,0,"[1, 1, 2]","[0, 1, 1]",True
33,32,LA,NYR,2,1,2,4,-104,-106,20,12,16,15,0,0,"[0, 1, 1]","[1, 1, 2]",False
32,34,DET,TOR,1,0,3,1,-111,101,11,20,20,13,0,1,"[0, 2, 1]","[1, 0, 0]",True
34,32,TOR,DET,0,1,1,3,101,-111,20,13,11,20,1,0,"[1, 0, 0]","[0, 2, 1]",False
33,31,VAN,SJ,1,0,4,3,118,-128,14,18,17,13,0,1,"[2, 1, 0, 1]","[1, 1, 1, 0]",True
31,33,SJ,VAN,0,1,3,4,-128,118,17,13,14,18,1,0,"[1, 1, 1, 0]","[2, 1, 0, 1]",False
32,33,MIN,EDM,1,1,2,3,-110,100,17,14,13,19,0,0,"[0, 1, 1]","[0, 2, 1]",True
33,32,EDM,MIN,1,1,3,2,100,-110,13,19,17,14,0,0,"[0, 2, 1]","[0, 1, 1]",False
30,33,BOS,NYR,1,0,2,3,-148,138,15,14,17,15,0,1,"[0, 1, 1, 0]","[1, 1, 0, 1]",True
33,30,NYR,BOS,0,1,3,2,138,-148,17,15,15,14,1,0,"[1, 1, 0, 1]","[0, 1, 1, 0]",False
34,33,STL,WIN,1,1,2,0,-125,115,21,12,18,14,0,0,"[1, 0, 1]","[0, 0, 0]",True
33,34,WIN,STL,1,1,0,2,115,-125,18,14,21,12,0,0,"[0, 0, 0]","[1, 0, 1]",False
31,33,OTT,MON,2,1,3,0,110,-120,10,20,14,18,0,2,"[0, 1, 2]","[0, 0, 0]",True
33,31,MON,OTT,1,2,0,3,-120,110,14,18,10,20,2,0,"[0, 0, 0]","[0, 1, 2]",False
33,34,NYI,LA,1,0,4,3,-135,125,17,15,20,13,0,1,"[1, 0, 2, 1]","[2, 0, 1, 0]",True
34,33,LA,NYI,0,1,3,4,125,-135,20,13,17,15,1,0,"[2, 0, 1, 0]","[1, 0, 2, 1]",False
32,34,PHI,DAL,1,0,2,1,-120,110,13,18,18,15,0,0,"[0, 1, 0, 1]","[1, 0, 0, 0]",True
34,32,DAL,PHI,0,1,1,2,110,-120,18,15,13,18,0,0,"[1, 0, 0, 0]","[0, 1, 0, 1]",False
34,33,WAS,ANA,1,1,3,2,-135,125,20,13,14,18,0,0,"[0, 0, 2, 1]","[1, 1, 0, 0]",True
33,34,ANA,WAS,1,1,2,3,125,-135,14,18,20,13,0,0,"[1, 1, 0, 0]","[0, 0, 2, 1]",False
35,34,ARI,PIT,1,1,2,4,155,-165,7,27,16,17,0,1,"[0, 1, 1]","[0, 2, 2]",True
34,35,PIT,ARI,1,1,4,2,-165,155,16,17,7,27,1,0,"[0, 2, 2]","[0, 1, 1]",False
32,33,CAR,CLB,0,1,2,1,100,-110,13,18,20,12,1,2,"[1, 1, 0]","[1, 0, 0]",True
33,32,CLB,CAR,1,0,1,2,-110,100,20,12,13,18,2,1,"[1, 0, 0]","[1, 1, 0]",False
32,32,COL,TB,1,1,5,6,170,-185,15,16,23,8,0,1,"[0, 1, 4]","[0, 4, 2]",True
32,32,TB,COL,1,1,6,5,-185,170,23,8,15,16,1,0,"[0, 4, 2]","[0, 1, 4]",False
33,32,CAL,NAS,1,1,0,2,-120,110,16,16,20,11,1,0,"[0, 0, 0]","[0, 2, 0]",True
32,33,NAS,CAL,1,1,2,0,110,-120,20,11,16,16,0,1,"[0, 2, 0]","[0, 0, 0]",False
34,35,WIN,STL,0,0,4,0,-125,113,18,15,22,12,0,1,"[0, 2, 2]","[0, 0, 0]",True
35,34,STL,WIN,0,0,0,4,113,-125,22,12,18,15,1,0,"[0, 0, 0]","[0, 2, 2]",False
33,33,CHI,MIN,2,0,4,1,-170,153,16,16,17,15,1,1,"[1, 1, 2]","[0, 0, 1]",True
33,33,MIN,CHI,0,2,1,4,153,-170,17,15,16,16,1,1,"[0, 0, 1]","[1, 1, 2]",False
34,34,VAN,CAL,1,0,1,6,-110,-110,15,18,16,17,1,2,"[0, 0, 1]","[1, 4, 1]",True
34,34,CAL,VAN,0,1,6,1,-110,-110,16,17,15,18,2,1,"[1, 4, 1]","[0, 0, 1]",False
32,33,VEG,FLA,2,2,5,2,-170,153,20,11,12,20,0,0,"[2, 0, 3]","[2, 0, 0]",True
33,32,FLA,VEG,2,2,2,5,153,-170,12,20,20,11,0,0,"[2, 0, 0]","[2, 0, 3]",False
31,34,BOS,CLB,1,1,7,2,-115,104,15,15,20,13,0,1,"[1, 2, 4]","[0, 0, 2]",True
34,31,CLB,BOS,1,1,2,7,104,-115,20,13,15,15,1,0,"[0, 0, 2]","[1, 2, 4]",False
33,34,NJ,ANA,2,1,5,3,-135,122,18,14,14,19,0,0,"[0, 2, 3]","[2, 1, 0]",True
34,33,ANA,NJ,1,2,3,5,122,-135,14,19,18,14,0,0,"[2, 1, 0]","[0, 2, 3]",False
33,35,PHI,LA,1,1,1,4,-120,100,14,18,20,14,0,1,"[1, 0, 0]","[2, 0, 2]",True
35,33,LA,PHI,1,1,4,1,100,-120,20,14,14,18,1,0,"[2, 0, 2]","[1, 0, 0]",False
33,35,COL,PIT,1,1,4,2,140,-155,15,17,17,17,1,0,"[1, 2, 1]","[1, 0, 1]",True
35,33,PIT,COL,1,1,2,4,-155,140,17,17,15,17,0,1,"[1, 0, 1]","[1, 2, 1]",False
34,32,EDM,SJ,1,2,5,3,-140,127,14,19,17,14,0,0,"[2, 1, 2]","[1, 1, 1]",True
32,34,SJ,EDM,2,1,3,5,127,-140,17,14,14,19,0,0,"[1, 1, 1]","[2, 1, 2]",False
35,33,TOR,CAR,3,2,8,1,-130,118,20,14,14,18,1,1,"[4, 0, 4]","[1, 0, 0]",True
33,35,CAR,TOR,2,3,1,8,118,-130,14,18,20,14,1,1,"[1, 0, 0]","[4, 0, 4]",False
34,32,BUF,BOS,3,0,0,3,115,-125,8,25,16,15,1,0,"[0, 0, 0]","[0, 1, 2]",True
32,34,BOS,BUF,0,3,3,0,-125,115,16,15,8,25,0,1,"[0, 1, 2]","[0, 0, 0]",False
34,33,NYI,DET,2,3,3,6,-165,155,18,15,12,20,0,0,"[1, 2, 0]","[2, 1, 3]",True
33,34,DET,NYI,3,2,6,3,155,-165,12,20,18,15,0,0,"[2, 1, 3]","[1, 2, 0]",False
34,35,NYR,ANA,2,0,4,1,-165,155,18,15,14,20,0,0,"[1, 2, 1]","[0, 0, 1]",True
35,34,ANA,NYR,0,2,1,4,155,-165,14,20,18,15,0,0,"[0, 0, 1]","[1, 2, 1]",False
32,34,OTT,MIN,2,1,4,6,-118,108,11,20,17,16,0,0,"[1, 2, 1]","[1, 2, 3]",True
34,32,MIN,OTT,1,2,6,4,108,-118,17,16,11,20,0,0,"[1, 2, 3]","[1, 2, 1]",False
33,35,NAS,WIN,2,1,4,6,-146,136,21,11,19,15,1,0,"[2, 1, 1]","[1, 3, 2]",True
35,33,WIN,NAS,1,2,6,4,136,-146,19,15,21,11,0,1,"[1, 3, 2]","[2, 1, 1]",False
35,35,DAL,WAS,2,2,3,4,-118,108,18,16,21,13,0,0,"[1, 1, 1, 0]","[1, 1, 1, 1]",True
35,35,WAS,DAL,2,2,4,3,108,-118,21,13,18,16,0,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",False
36,34,ARI,FLA,2,1,2,3,-103,-107,7,28,12,21,0,0,"[1, 1, 0]","[0, 1, 2]",True
34,36,FLA,ARI,1,2,3,2,-107,-103,12,21,7,28,0,0,"[0, 1, 2]","[1, 1, 0]",False
35,34,VAN,MON,1,2,5,7,127,-137,15,19,14,19,0,0,"[1, 2, 2]","[1, 3, 3]",True
34,35,MON,VAN,2,1,7,5,-137,127,14,19,15,19,0,0,"[1, 3, 3]","[1, 2, 2]",False
33,33,VEG,TB,1,2,4,3,114,-124,21,11,24,8,0,0,"[0, 2, 2]","[2, 0, 1]",True
33,33,TB,VEG,2,1,3,4,-124,114,24,8,21,11,0,0,"[2, 0, 1]","[0, 2, 2]",False
35,36,CLB,TOR,1,0,4,2,-135,125,20,14,21,14,0,0,"[2, 1, 1]","[0, 1, 1]",True
36,35,TOR,CLB,0,1,2,4,125,-135,21,14,20,14,0,0,"[0, 1, 1]","[2, 1, 1]",False
34,34,PHI,DET,1,0,4,3,-168,158,14,19,13,20,0,0,"[1, 2, 1]","[1, 2, 0]",True
34,34,DET,PHI,0,1,3,4,158,-168,13,20,14,19,0,0,"[1, 2, 0]","[1, 2, 1]",False
35,36,CAL,STL,2,2,2,1,-114,104,17,17,22,13,1,1,"[1, 0, 1]","[0, 1, 0]",True
36,35,STL,CAL,2,2,1,2,104,-114,22,13,17,17,1,1,"[0, 1, 0]","[1, 0, 1]",False
33,36,BOS,WIN,1,1,2,1,-120,110,17,15,20,15,0,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",True
36,33,WIN,BOS,1,1,1,2,110,-120,20,15,17,15,0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",False
34,35,NJ,NYR,2,1,4,3,-110,100,19,14,19,15,1,1,"[1, 1, 1, 0, 1]","[2, 0, 1, 0, 0]",True
35,34,NYR,NJ,1,2,3,4,100,-110,19,15,19,14,1,1,"[2, 0, 1, 0, 0]","[1, 1, 1, 0, 1]",False
35,36,NYI,ANA,1,1,4,5,-140,130,18,16,14,21,0,1,"[0, 2, 2, 0]","[2, 1, 1, 1]",True
36,35,ANA,NYI,1,1,5,4,130,-140,14,21,18,16,1,0,"[2, 1, 1, 1]","[0, 2, 2, 0]",False
36,36,PIT,CLB,2,0,3,2,-157,147,17,18,21,14,0,0,"[0, 0, 2, 0, 1]","[0, 1, 1, 0, 0]",True
36,36,CLB,PIT,0,2,2,3,147,-157,21,14,17,18,0,0,"[0, 1, 1, 0, 0]","[0, 0, 2, 0, 1]",False
34,33,TB,OTT,1,1,4,3,-225,205,24,9,11,21,0,0,"[0, 2, 1, 0, 1]","[1, 1, 1, 0, 0]",True
33,34,OTT,TB,1,1,3,4,205,-225,11,21,24,9,0,0,"[1, 1, 1, 0, 0]","[0, 2, 1, 0, 1]",False
34,34,NAS,CAR,1,1,1,4,-178,167,21,12,14,19,0,1,"[1, 0, 0]","[4, 0, 0]",True
34,34,CAR,NAS,1,1,4,1,167,-178,14,19,21,12,1,0,"[4, 0, 0]","[1, 0, 0]",False
36,34,DAL,CHI,1,3,4,0,-120,110,18,17,17,16,2,0,"[1, 3, 0]","[0, 0, 0]",True
34,36,CHI,DAL,3,1,0,4,110,-120,17,16,18,17,0,2,"[0, 0, 0]","[1, 3, 0]",False
35,37,EDM,STL,2,0,3,2,-140,130,15,19,22,14,0,2,"[0, 0, 3]","[0, 0, 2]",True
37,35,STL,EDM,0,2,2,3,130,-140,22,14,15,19,2,0,"[0, 0, 2]","[0, 0, 3]",False
36,34,LA,COL,2,2,2,1,-180,168,21,14,16,17,0,0,"[0, 0, 1, 1]","[0, 1, 0, 0]",True
34,36,COL,LA,2,2,1,2,168,-180,16,17,21,14,0,0,"[0, 1, 0, 0]","[0, 0, 1, 1]",False
33,36,SJ,VAN,2,1,5,4,-190,175,17,15,15,20,1,1,"[1, 3, 0, 1]","[1, 2, 1, 0]",True
36,33,VAN,SJ,1,2,4,5,175,-190,15,20,17,15,1,1,"[1, 2, 1, 0]","[1, 3, 0, 1]",False
35,35,BUF,PHI,2,1,4,2,105,-115,8,26,15,19,0,1,"[0, 0, 4]","[0, 0, 2]",True
35,35,PHI,BUF,1,2,2,4,-115,105,15,19,8,26,1,0,"[0, 0, 2]","[0, 0, 4]",False
35,35,FLA,MIN,2,2,4,2,-105,-105,13,21,18,16,0,0,"[1, 0, 3]","[1, 1, 0]",True
35,35,MIN,FLA,2,2,2,4,-105,-105,18,16,13,21,0,0,"[1, 1, 0]","[1, 0, 3]",False
36,35,CAL,MON,1,2,2,3,-129,119,18,17,15,19,1,0,"[0, 0, 2]","[1, 1, 1]",True
35,36,MON,CAL,2,1,3,2,119,-129,15,19,18,17,0,1,"[1, 1, 1]","[0, 0, 2]",False
37,36,ARI,WAS,2,2,3,2,130,-140,7,29,22,13,0,1,"[0, 0, 2, 1]","[0, 1, 1, 0]",True
36,37,WAS,ARI,2,2,2,3,-140,130,22,13,7,29,1,0,"[0, 1, 1, 0]","[0, 0, 2, 1]",False
34,35,BOS,DET,1,2,3,1,-190,175,18,15,13,21,1,0,"[1, 0, 2]","[1, 0, 0]",True
35,34,DET,BOS,2,1,1,3,175,-190,13,21,18,15,0,1,"[1, 0, 0]","[1, 0, 2]",False
36,37,NYI,WIN,1,1,5,2,-115,105,18,17,20,16,0,0,"[3, 0, 2]","[1, 0, 1]",True
37,36,WIN,NYI,1,1,2,5,105,-115,20,16,18,17,0,0,"[1, 0, 1]","[3, 0, 2]",False
36,36,EDM,MON,1,0,4,1,-185,170,16,19,16,19,1,0,"[2, 1, 1]","[0, 1, 0]",True
36,36,MON,EDM,0,1,1,4,170,-185,16,19,16,19,0,1,"[0, 1, 0]","[2, 1, 1]",False
